Time,DevPost,Gender,University,Lat,Lng,Graduation,Major,Experience
10/5/2016 18:09:30,Yes,Female,University of Florida,29.6130239,-82.371937,2018,Computer Science,5
10/5/2016 19:10:08,Yes,Male,"University of Missouri, Saint Louis",38.7101379,-90.3111075,2017,Computer Science,0
10/5/2016 19:15:16,No,Male,Rose-Hulman Institute of Technology,39.4836321,-87.3268569,2019,Computer Science,0
10/5/2016 19:51:53,No,Male,Missouri University of Science & Technology,37.9551651,-91.7714605,2016,Computer Engineering,1
10/5/2016 20:03:42,Yes,Male,Illinois Institute of Technology,41.8343395,-87.6237866,2019,Biomedical Engineering,0
10/5/2016 21:31:19,No,Male,Illinois Institute of Technology,41.8343395,-87.6237866,2018,Computer Science,0
10/5/2016 23:34:06,No,Male,University of Waterloo,43.4692469,-80.5403143,2020,Mechanical Engineering,0
10/5/2016 23:22:26,No,Female,University of Southern California,34.0522342,-118.2436849,2017,Computer Science,0
10/6/2016 1:19:29,No,Male,University of Waterloo,43.4692469,-80.5403143,2021,Computer Engineering,0
10/6/2016 1:32:58,No,Male,Purdue University,40.4282261,-86.9144194,2020,Computer Science,0
10/6/2016 1:23:02,No,Male,Purdue University,40.4282261,-86.9144194,2018,Math,0
10/6/2016 1:41:43,Yes,Male,"University of Nebraska, Lincoln",40.8175913,-96.7002516,2018,Computer Science,1
10/6/2016 1:55:55,No,Male,Purdue University,40.4282261,-86.9144194,2020,Computer Science,0
10/6/2016 2:24:57,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2019,Computer Science,0
10/6/2016 3:38:08,No,Male,University of Southern California,34.0522342,-118.2436849,2020,Computer Science,2
10/6/2016 4:07:38,Yes,Male,Carnegie Mellon University,40.4434658,-79.9434567,2017,Human Computer Interaction,0
10/6/2016 4:32:39,No,Male,Purdue University,40.4282261,-86.9144194,2020,Industrial Management,0
10/6/2016 4:39:42,No,Male,Purdue University,40.4282261,-86.9144194,2020,Computer Engineering,2
10/6/2016 6:22:09,No,Male,University of Minnesota,44.9741561,-93.2342,2018,Computer Science,0
10/6/2016 14:45:38,No,Male,Worcester Polytechnic Institute,42.2743398,-71.8097734,2017,Robotics (Computer Vision),5
10/6/2016 15:24:48,No,Female,Depauw University,39.6444898,-86.8647316,2019,Computer Science,0
10/6/2016 15:52:48,No,Male,University of Waterloo,43.4692469,-80.5403143,2020,Computer Science,7
10/6/2016 16:04:57,No,Male,Illinois Institute of Technology,41.8343395,-87.6237866,2019,Bioinformatics,0
10/6/2016 17:25:35,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2021,Computer Science,0
10/6/2016 19:00:10,No,Male,University of Florida,29.6130239,-82.371937,2017,Computer Science,0
10/6/2016 19:24:05,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2019,Math,0
10/6/2016 19:45:10,No,Female,Carnegie Mellon University,40.4434658,-79.9434567,2017,Interaction Design,1
10/6/2016 20:23:13,No,Male,Purdue University,40.4282261,-86.9144194,2019,Electrical Engineering And Mechatronics Engineering Technology,5
10/6/2016 20:21:18,No,Female,Carnegie Mellon University,40.4434658,-79.9434567,2017,"Business, Hci",0
10/6/2016 21:00:19,Yes,Male,University of Florida,29.6130239,-82.371937,2017,Computer Science,0
10/6/2016 21:13:59,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2017,Computer Science,0
10/6/2016 21:08:53,No,Male,Missouri University of Science & Technology,37.9551651,-91.7714605,2019,Computer Science,2
10/6/2016 23:44:35,No,Male,University of Iowa,41.659363,-91.5487099,2018,Computer Engineering,0
10/7/2016 0:05:38,No,Male,Missouri University of Science & Technology,37.9551651,-91.7714605,2020,Computer Science,0
10/7/2016 0:05:38,No,Male,Missouri University of Science & Technology,37.9551651,-91.7714605,2020,Computer Science,0
10/7/2016 1:23:59,Yes,Male,"University of Illinois, Urbana-Champaign",40.1164204,-88.2433829,2019,Computer Science,1
10/7/2016 1:23:58,Yes,Male,"University of Illinois, Urbana-Champaign",40.1164204,-88.2433829,2019,Computer Science,1
10/7/2016 2:04:04,No,Male,University of Iowa,41.659363,-91.5487099,2017,Computer Science,0
10/7/2016 3:00:44,No,Female,"University of Illinois, Urbana-Champaign",40.1164204,-88.2433829,2019,Computer Science,3
10/7/2016 3:16:31,No,Female,"University of Illinois, Urbana-Champaign",40.1164204,-88.2433829,2019,Computer Science,0
10/7/2016 5:14:57,Yes,Male,University of Florida,29.6130239,-82.371937,2018,Computer Science,5
10/7/2016 6:07:00,No,Male,Southern Illinois University Edwardsville,38.7930622,-89.9967072,2020,Mechatronic And Robotic Engineering,0
10/7/2016 6:38:14,No,Male,Purdue University,40.4282261,-86.9144194,2018,Computer Science And Genetics,0
10/4/2016 15:30:08,No,Male,"University of Texas, Dallas",32.9783111,-96.7484539,2020,Computer Science,0
10/7/2016 15:33:24,No,Male,Purdue University,40.4282261,-86.9144194,2020,Mechanical Engineering,0
10/7/2016 15:31:11,No,Male,Purdue University,40.4282261,-86.9144194,2020,Computer Science,1
10/7/2016 16:11:09,No,Male,University of Minnesota,44.9741561,-93.2342,2018,Math,0
10/7/2016 16:47:03,No,Female,Carnegie Mellon University,40.4434658,-79.9434567,2018,Biology,4
10/7/2016 17:10:20,No,Male,Purdue University,40.4282261,-86.9144194,2020,Computer Science,0
10/7/2016 17:44:19,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2018,Mechanical Engineering,0
10/7/2016 18:05:05,Yes,Female,University of Iowa,41.659363,-91.5487099,2017,Computer Engineering,0
10/7/2016 18:43:53,No,Female,Washington University in St. Louis,38.6470653,-90.3026346,2019,Computer Science,0
10/7/2016 19:30:33,Yes,Male,Washington University in St. Louis,38.6470653,-90.3026346,2020,Computer Science,0
10/7/2016 19:23:52,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2019,Computer Engineering,0
10/7/2016 19:59:58,No,Female,Carnegie Mellon University,40.4434658,-79.9434567,2017,Human Computer Interaction,0
10/7/2016 20:31:44,No,Female,Washington University in St. Louis,38.6470653,-90.3026346,2017,Electrical Engineering,0
10/7/2016 20:26:52,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2018,Economics,0
10/7/2016 20:25:30,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2019,Computer Science,1
10/7/2016 20:25:24,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2017,Electrical Engineering,0
10/7/2016 20:54:36,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2019,Computer Science,0
10/7/2016 21:15:12,No,Male,University of Minnesota,44.9741561,-93.2342,2018,Computer Science,0
10/7/2016 21:12:17,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2018,Computer Science,1
10/7/2016 21:09:10,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2018,Computer Science,0
10/7/2016 21:22:46,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2020,Mechanical Engineering,0
10/7/2016 21:54:09,No,Male,University of Iowa,41.659363,-91.5487099,2017,Computer Engineering,1
10/7/2016 22:21:50,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2020,Electrical Engineering,0
10/7/2016 23:05:35,Yes,Male,"University of Illinois, Urbana-Champaign",40.1164204,-88.2433829,2020,Computer Science,1
10/7/2016 22:53:13,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2018,Computer Science,0
10/7/2016 23:49:24,No,Male,University of Florida,29.6130239,-82.371937,2019,Computer Science,2
10/8/2016 1:46:37,No,Female,Washington University in St. Louis,38.6470653,-90.3026346,2019,Math,0
10/8/2016 2:07:10,No,Female,Missouri University of Science & Technology,37.9551651,-91.7714605,2017,Computer Science,2
10/8/2016 2:45:39,No,Female,Carnegie Mellon University,40.4434658,-79.9434567,2017,Human-Computer Interaction,0
10/8/2016 2:42:25,Yes,Male,University of Minnesota,44.9741561,-93.2342,2019,Computer Engineering,0
10/8/2016 3:06:27,No,Female,Washington University in St. Louis,38.6470653,-90.3026346,2018,Computer Science,0
10/8/2016 3:02:59,No,Male,University of Minnesota,44.9741561,-93.2342,2017,Computer Science,0
10/8/2016 4:21:15,No,Male,University of Florida,29.6130239,-82.371937,2019,Computer Science,1
10/8/2016 5:57:35,No,Male,"University of Nebraska, Lincoln",40.8175913,-96.7002516,2019,Biomedical Engineering,2
10/8/2016 15:46:43,No,Male,Purdue University,40.4282261,-86.9144194,2017,Computer Science,5
10/8/2016 16:24:57,Yes,Female,Washington University in St. Louis,38.6470653,-90.3026346,2018,Computer Science,1
10/8/2016 17:01:27,No,Male,"University of Wisconsin, Madison",43.1054334,-89.4269287,2019,Computer Science,2
10/8/2016 18:22:19,No,Female,Washington University in St. Louis,38.6470653,-90.3026346,2017,Chemistry,0
10/8/2016 18:55:36,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2020,Undeclared (Pursuing Computer Science),0
10/8/2016 20:34:45,No,Male,Purdue University,40.4282261,-86.9144194,2020,Computer Science,1
10/8/2016 21:04:15,Yes,Female,Washington University in St. Louis,38.6470653,-90.3026346,2018,Computer Science,0
10/9/2016 0:09:29,No,Female,Washington University in St. Louis,38.6470653,-90.3026346,2017,Finance,0
10/9/2016 2:54:39,No,Male,Vanderbilt University,36.1486927,-86.8037597,2020,Computer Science,1
10/9/2016 3:31:45,No,Female,Missouri University of Science & Technology,37.9551651,-91.7714605,2020,Computer Science,0
10/9/2016 4:03:21,No,Male,Purdue University,40.4282261,-86.9144194,2019,Computer Science,5
10/9/2016 5:32:00,Yes,Male,Georgia Tech,33.771288,-84.392056,2020,Computer Science,1
10/9/2016 7:39:31,No,Male,"University of California, Santa Barbara",33.6858022,-117.8082831,2020,Computer Science,3
10/9/2016 18:48:40,No,Female,University of Florida,29.6130239,-82.371937,2020,Computer Science,0
10/9/2016 19:00:06,No,Female,Washington University in St. Louis,38.6470653,-90.3026346,2018,Computer Science,0
10/9/2016 19:07:14,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2017,Systems Engineering,0
10/9/2016 20:22:56,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2020,Computer Science,0
10/9/2016 20:11:50,No,Male,University of Minnesota,44.9741561,-93.2342,2018,Computer Engineering,2
10/9/2016 20:15:09,No,Female,Washington University in St. Louis,38.6470653,-90.3026346,2019,Computer Science,0
10/9/2016 20:56:21,No,Male,University of Florida,29.6130239,-82.371937,2017,Computer Science,2
10/10/2016 0:18:22,Yes,Female,Illinois Institute of Technology,41.8343395,-87.6237866,2020,Biomedical Engineering,0
10/10/2016 0:56:29,No,Male,Rose-Hulman Institute of Technology,39.4836321,-87.3268569,2019,Computer Science,1
10/10/2016 1:27:13,No,Male,Purdue University,40.4282261,-86.9144194,2018,Computer Engineering,1
10/10/2016 2:06:04,Yes,Male,University of Florida,29.6130239,-82.371937,2017,Computer Science,0
10/10/2016 1:59:21,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2018,Economics,0
10/10/2016 2:38:17,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2018,Computer Science,0
10/10/2016 2:34:01,No,Male,University of Florida,29.6130239,-82.371937,2017,Computer Science,0
10/10/2016 3:12:41,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2020,Computer Science,0
10/10/2016 4:27:44,No,Female,Mcmaster University,43.2627435,-79.9177828,2019,Computer Engineering,0
10/10/2016 4:46:08,No,Male,Rose-Hulman Institute of Technology,39.4836321,-87.3268569,2019,Computer Science,0
10/10/2016 5:41:57,Yes,Male,University of Waterloo,43.4692469,-80.5403143,2019,User Interface Development,0
10/10/2016 5:52:16,No,Male,Stony Brook University,40.9132244,-73.1261091,2020,Computer Science,1
10/10/2016 6:36:59,No,Male,"University of California, Los Angeles",34.070264,-118.4440562,2019,Computer Science,3
10/10/2016 14:00:09,No,Female,Carnegie Mellon University,40.4434658,-79.9434567,2017,Human-Computer Interaction,0
10/10/2016 15:17:58,No,Male,Virginia Tech,37.2209494,-80.422801,2018,Computer Engineering,5
10/10/2016 16:52:43,No,Female,Washington University in St. Louis,38.6470653,-90.3026346,2017,Computer Science,0
10/10/2016 16:43:27,No,Male,Illinois Institute of Technology,41.8343395,-87.6237866,2019,Computer Science,4
10/10/2016 17:54:15,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2018,"Economics & Strategy, Computer Science And Mathematics",1
10/10/2016 17:47:47,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2017,Computer Science,1
10/10/2016 18:42:08,No,Female,Washington University in St. Louis,38.6470653,-90.3026346,2017,Global Health And The Environment,2
10/10/2016 18:40:22,Yes,Male,Ohio State University,39.9990626,-83.0173386,2018,Computer Engineering,5
10/10/2016 18:49:28,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2018,Computer Science,0
10/10/2016 19:05:51,No,Male,University of Iowa,41.659363,-91.5487099,2017,Computer Engineering,3
10/10/2016 19:21:28,No,Male,"University of California, San Diego",32.8753618,-117.2358622,2018,Computer Science,0
10/10/2016 19:52:50,Yes,Female,Northwestern University,42.0505569,-87.6797281,2019,Computer Science,1
10/10/2016 20:36:06,No,Female,Washington University in St. Louis,38.6470653,-90.3026346,2018,Computer Engineering,0
10/10/2016 21:11:00,No,Female,"University of Illinois, Urbana-Champaign",40.1164204,-88.2433829,2020,Computer Science,0
10/10/2016 22:08:08,Yes,Male,"University of Illinois, Urbana-Champaign",40.1164204,-88.2433829,2020,Materials Science,0
10/10/2016 22:48:30,Yes,Male,"University of Illinois, Chicago",41.8733696,-87.650714,2017,Computer Science,5
10/10/2016 23:13:47,No,Male,Ohio State University,39.9990626,-83.0173386,2017,Computer Science,7
10/10/2016 23:28:43,No,Male,Purdue University,40.4282261,-86.9144194,2017,Computer Science,1
10/10/2016 23:54:28,No,Male,Ohio State University,39.9990626,-83.0173386,2018,Computer Science,7
10/11/2016 0:08:23,Yes,Male,Illinois Institute of Technology,41.8343395,-87.6237866,2018,Chemical Engineering,1
10/11/2016 0:24:19,No,Male,Michigan State University,42.7203035,-84.4815875,2018,Computer Science,1
10/11/2016 1:51:52,No,Male,Rose-Hulman Institute of Technology,39.4836321,-87.3268569,2018,Computer Science,1
10/11/2016 2:04:35,No,Male,University of Massachusetts Amherst,42.3956556,-72.5219617,2020,Computer Science,1
10/11/2016 2:29:25,Yes,Male,Grinnell College,41.7495125,-92.7200778,2017,Biology,1
10/11/2016 3:22:16,No,Male,University of Waterloo,43.4692469,-80.5403143,2021,Computer Science,1
10/11/2016 3:48:51,No,Male,University of Chicago,41.7895697,-87.6009148,2017,Math,5
10/11/2016 4:02:29,No,Non-Binary,Purdue University,40.4282261,-86.9144194,2019,Computer Science,3
10/11/2016 4:11:12,No,Male,Purdue University,40.4282261,-86.9144194,2019,Computer Science,1
10/11/2016 4:34:05,No,Female,"University of Illinois, Urbana-Champaign",40.1164204,-88.2433829,2020,Computational Physics,0
10/11/2016 4:52:25,No,Male,University of Chicago,41.7895697,-87.6009148,2018,Economics,0
10/11/2016 5:14:35,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2020,Computer Science,0
10/11/2016 5:31:58,No,Male,University of Chicago,41.7895697,-87.6009148,2019,Computer Science,0
10/11/2016 5:35:54,No,Male,University of Chicago,41.7895697,-87.6009148,2018,Psychology,0
10/11/2016 5:56:28,No,Male,University of North Texas,33.2106588,-97.1472614,2020,Computer Engineering,0
10/11/2016 5:52:06,No,Male,Grinnell College,41.7495125,-92.7200778,2017,Math,0
10/11/2016 6:16:03,No,Male,Rose-Hulman Institute of Technology,39.4836321,-87.3268569,2018,Computer Science,2
10/11/2016 9:33:11,No,Male,University of Waterloo,43.4692469,-80.5403143,2021,Computer Science,0
10/11/2016 14:40:19,No,Female,Illinois Institute of Technology,41.8343395,-87.6237866,2019,Biomedical Engineering,0
10/11/2016 16:04:35,Yes,Male,"University of Missouri, Columbia",38.9331391,-92.3738037,2020,Computer Science,0
10/11/2016 16:02:40,Yes,Female,Illinois Institute of Technology,41.8343395,-87.6237866,2020,Biomedical Engineering,0
10/11/2016 17:06:59,No,Male,University of Iowa,41.659363,-91.5487099,2020,Computer Science,0
10/11/2016 17:38:01,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2018,Math,0
10/11/2016 18:01:41,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2017,Electrical Engineering,0
10/11/2016 4:34:05,No,Female,"University of Illinois, Urbana-Champaign",40.1164204,-88.2433829,2020,Computational Physics,0
10/11/2016 18:35:08,No,Female,Washington University in St. Louis,38.6470653,-90.3026346,2020,Computer Science,0
10/11/2016 18:49:52,No,Female,Washington University in St. Louis,38.6470653,-90.3026346,2018,Biology,0
10/11/2016 18:40:00,No,Female,Washington University in St. Louis,38.6470653,-90.3026346,2018,French,0
10/11/2016 19:29:14,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2018,Computer Science,1
10/11/2016 20:00:15,Yes,Male,"University of Missouri, Columbia",38.9331391,-92.3738037,2020,Computer Science,0
10/11/2016 21:47:51,Yes,Female,Missouri University of Science & Technology,37.9551651,-91.7714605,2017,Computer Science,0
10/11/2016 21:41:36,No,Male,Lindenwood University,38.7879137,-90.4991376,2017,Computer Science,0
10/11/2016 23:13:10,No,Male,Case Western Reserve University,41.5074022,-81.6083276,2019,Computer Engineering,2
10/12/2016 0:05:44,Yes,Male,Ohio State University,39.9990626,-83.0173386,2020,Computer Science,1
10/12/2016 0:28:31,Yes,Male,Rose-Hulman Institute of Technology,39.4836321,-87.3268569,2018,Mechanical Engineering,1
10/12/2016 0:54:34,No,Male,Rose-Hulman Institute of Technology,39.4836321,-87.3268569,2017,Biomedical Engineering,0
10/12/2016 1:26:03,No,Male,University of Michigan,42.2761921,-83.7413068,2019,Computer Science,2
10/12/2016 1:18:27,No,Male,Georgia Tech,33.771288,-84.392056,2018,Systems Engineering,0
10/12/2016 1:13:21,No,Male,University of Chicago,41.7895697,-87.6009148,2017,Computer Science,2
10/12/2016 1:39:47,No,Female,Depaul University,41.9240794,-87.6551304,2017,Computer Science,7
10/12/2016 1:30:25,No,Male,Northwestern University,42.0505569,-87.6797281,2018,Electrical Engineering,0
10/12/2016 1:50:47,No,Male,Purdue University,40.4282261,-86.9144194,2020,Computer Science,1
10/12/2016 2:12:55,No,Female,Depauw University,39.6444898,-86.8647316,2017,Computer Science,3
10/12/2016 1:59:19,No,Female,Washington University in St. Louis,38.6470653,-90.3026346,2020,Systems Engineering,0
10/12/2016 2:35:33,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2020,Undecided,0
10/12/2016 2:33:31,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2020,Computer Science,0
10/12/2016 2:55:15,No,Female,New York University,40.7127837,-74.0059413,2017,Global Public Health,0
10/12/2016 3:06:22,No,Male,Grinnell College,41.7495125,-92.7200778,2019,Computer Science,0
10/12/2016 3:19:57,No,Female,University of Waterloo,43.4692469,-80.5403143,2020,Computer Science,0
10/12/2016 3:19:52,No,Male,University of Oklahoma,35.2085469,-97.445677,2016,Chemical Engineering,0
10/12/2016 3:12:45,No,Female,"University of Illinois, Urbana-Champaign",40.1164204,-88.2433829,2019,Biology,0
10/12/2016 3:11:43,No,Female,Northeastern University,42.339348,-71.0881734,2020,Computer Science,2
10/12/2016 3:11:15,No,Male,Northeastern University,42.339348,-71.0881734,2019,Computer Science,1
10/12/2016 4:02:54,No,Female,University of Waterloo,43.4692469,-80.5403143,2020,Math,0
10/12/2016 4:36:29,No,Female,Depauw University,39.6444898,-86.8647316,2019,Computer Science,1
10/12/2016 4:53:43,No,Male,Southern Illinois University Edwardsville,38.7930622,-89.9967072,2017,Computer Science,3
10/12/2016 6:04:45,No,Male,Southern Illinois University Carbondale,37.7142344,-89.2175124,2016,Computer Science,1
10/12/2016 5:57:08,No,Male,Purdue University,40.4282261,-86.9144194,2019,Mechanical Engineering,7
10/12/2016 6:37:53,Yes,Male,University of Waterloo,43.4692469,-80.5403143,2019,Computer Science,0
10/12/2016 6:56:50,No,Female,Northwestern University,42.0505569,-87.6797281,2017,Mechanical Engineering,0
10/12/2016 7:11:44,No,Male,"University of California, Los Angeles",34.070264,-118.4440562,2020,Computer Science,0
10/12/2016 7:21:18,No,Non-Binary,"University of California, Los Angeles",34.070264,-118.4440562,2019,Computer Science,4
10/12/2016 8:51:15,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2020,Physics,0
10/12/2016 14:19:05,No,Female,Washington University in St. Louis,38.6470653,-90.3026346,2017,"Anthropology: Global Health And The Environment, English Literature",0
10/12/2016 15:10:07,No,Male,University of Minnesota,44.9741561,-93.2342,2018,Computer Engineering,1
10/12/2016 15:22:18,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2017,Computer Science,0
10/12/2016 15:14:35,No,Male,Purdue University,40.4282261,-86.9144194,2020,Computer Science,0
10/12/2016 15:28:12,No,Female,Truman State University,40.1885963,-92.5820887,2017,Computer Science,0
10/12/2016 15:27:50,No,Female,Southern Illinois University Edwardsville,38.7930622,-89.9967072,2018,Computer Engineering,0
10/12/2016 16:24:51,No,Male,Illinois Institute of Technology,41.8343395,-87.6237866,2019,Data Science,0
10/12/2016 16:27:22,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2018,Electrical Engineering,0
10/12/2016 17:40:14,No,Female,Indiana University,39.1661123,-86.5265247,2019,Informatics,0
10/12/2016 18:30:25,No,Female,Purdue University,40.4282261,-86.9144194,2018,Mechanical Engineering,0
10/12/2016 18:59:45,No,Female,University of Chicago,41.7895697,-87.6009148,2018,Computer Science,1
10/12/2016 19:45:08,No,Male,University of Waterloo,43.4692469,-80.5403143,2019,Computer Science,0
10/12/2016 20:00:08,No,Male,University of Waterloo,43.4692469,-80.5403143,2020,Computer Science,0
10/12/2016 20:27:05,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2018,Electrical Engineering,0
10/12/2016 21:13:23,No,Male,Rose-Hulman Institute of Technology,39.4836321,-87.3268569,2019,Mechanical Engineering / Computer Science,0
10/12/2016 21:08:52,No,Male,"University of Missouri, Saint Louis",38.7101379,-90.3111075,2018,Computer Science,0
10/12/2016 21:39:42,No,Male,Southern Illinois University Carbondale,37.7142344,-89.2175124,2017,Computer Science,6
10/12/2016 21:35:48,No,Male,Southern Illinois University Carbondale,37.7142344,-89.2175124,2018,Computer Science,3
10/12/2016 22:06:20,No,Male,"University of Illinois, Chicago",41.8733696,-87.650714,2019,Computer Science,1
10/12/2016 22:26:52,No,Male,Rochester Institute of Technology,43.0839818,-77.6745421,2017,Computer Science,4
10/12/2016 22:47:44,No,Female,University of Iowa,41.659363,-91.5487099,2017,Psychology,1
10/12/2016 23:08:24,No,Male,Rutgers University,40.4879197,-74.4397285,2019,Biology,2
10/12/2016 23:03:52,No,Male,Case Western Reserve University,41.5074022,-81.6083276,2019,Computer Science,2
10/12/2016 23:12:56,Yes,Male,Georgia Tech,33.771288,-84.392056,2019,Computer Science,3
10/12/2016 23:28:38,No,Male,"California State Polytechnic University, Pomona",34.0486237,-117.8147891,2017,Computer Science,2
10/12/2016 23:34:40,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2019,Computer Engineering,1
10/13/2016 0:10:16,No,Female,Northwestern University,42.0505569,-87.6797281,2018,Electrical Engineering,1
10/13/2016 0:39:13,No,Female,Purdue University,40.4282261,-86.9144194,2019,Computer Engineering,0
10/13/2016 0:41:59,No,Male,University of Iowa,41.659363,-91.5487099,2020,Computer Science,0
10/13/2016 0:48:06,No,Male,"University of Illinois, Urbana-Champaign",40.1164204,-88.2433829,2019,Material Science And Engineering,3
10/13/2016 0:46:50,Yes,Male,"University of Missouri, Saint Louis",38.7101379,-90.3111075,2017,Computer Science,2
10/13/2016 1:14:43,No,Female,University of Chicago,41.7895697,-87.6009148,2017,Computer Science,0
10/13/2016 1:34:51,No,Male,University of Waterloo,43.4692469,-80.5403143,2020,Math,0
10/13/2016 1:25:24,No,Female,Washington University in St. Louis,38.6470653,-90.3026346,2018,Computer Science,0
10/13/2016 2:02:11,No,Male,"University of Texas, Dallas",32.9783111,-96.7484539,2019,Computer Science,6
10/13/2016 2:19:24,No,Male,Illinois Institute of Technology,41.8343395,-87.6237866,2019,Electrical Engineering,0
10/13/2016 2:17:39,No,Female,"University of Illinois, Chicago",41.8733696,-87.650714,2017,Computer Engineering,0
10/13/2016 2:25:34,No,Male,Southern Illinois University Carbondale,37.7142344,-89.2175124,2018,Computer Science,1
10/13/2016 2:45:10,No,Female,Washington University in St. Louis,38.6470653,-90.3026346,2019,Marketing,0
10/13/2016 3:10:16,No,Female,Depauw University,39.6444898,-86.8647316,2019,Computer Engineering,0
10/13/2016 3:45:26,No,Female,"University of Illinois, Urbana-Champaign",40.1164204,-88.2433829,2020,Computer Science,3
10/13/2016 3:40:20,No,Female,Carnegie Mellon University,40.4434658,-79.9434567,2017,Human-Computer Interaction,1
10/13/2016 4:32:57,No,Male,Rose-Hulman Institute of Technology,39.4836321,-87.3268569,2019,Computer Science,0
10/13/2016 4:51:04,No,Male,Rose-Hulman Institute of Technology,39.4836321,-87.3268569,2019,Computer Science,0
10/13/2016 4:48:51,No,Female,University of Waterloo,43.4692469,-80.5403143,2021,Software Engineering,1
10/13/2016 4:41:25,No,Male,Rose-Hulman Institute of Technology,39.4836321,-87.3268569,2019,Computer Science,1
10/13/2016 4:57:40,No,Female,University of Waterloo,43.4692469,-80.5403143,2021,Computer Science,0
10/13/2016 5:00:21,No,Male,Georgia Tech,33.771288,-84.392056,2019,Industrial Engineering,2
10/13/2016 5:18:53,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2019,Math,0
10/13/2016 6:11:39,No,Male,University of Waterloo,43.4692469,-80.5403143,2021,Electrical Enginnering,1
10/13/2016 7:13:31,Yes,Male,University of Chicago,41.7895697,-87.6009148,2020,Computer Science,0
10/13/2016 7:28:24,No,Male,California Institute of Technology,34.1390112,-118.1245135,2017,Computer Science,0
10/13/2016 9:50:35,No,Female,University of Florida,29.6130239,-82.371937,2018,Computer Science,4
10/13/2016 14:39:20,No,Female,Purdue University,40.4282261,-86.9144194,2018,Mechanical Engineering,0
10/13/2016 14:58:56,No,Female,Carnegie Mellon University,40.4434658,-79.9434567,2017,Human Computer Interaction,0
10/13/2016 17:40:58,Yes,Male,University of Florida,29.6130239,-82.371937,2018,Computer Science,4
10/13/2016 18:03:03,Yes,Female,University of Florida,29.6130239,-82.371937,2018,Computer Science,0
10/13/2016 18:53:38,No,Male,Rochester Institute of Technology,43.0839818,-77.6745421,2017,Computer Science,3
10/13/2016 19:32:49,No,Female,University of Waterloo,43.4692469,-80.5403143,2020,Computer Science,0
10/13/2016 20:13:45,No,Male,Vanderbilt University,36.1486927,-86.8037597,2020,Chemical Engineering + Cs,0
10/13/2016 20:46:33,No,Female,"University of Illinois, Urbana-Champaign",40.1164204,-88.2433829,2019,Graphic Design,0
10/8/2016 2:42:25,Yes,Male,University of Minnesota,44.9741561,-93.2342,2019,Computer Engineering,0
10/13/2016 20:49:55,Yes,Male,University of Waterloo,43.4692469,-80.5403143,2021,Computer Science,0
10/13/2016 20:47:51,No,Male,Illinois Institute of Technology,41.8343395,-87.6237866,2018,Biomedical Engineering,0
10/13/2016 21:08:23,No,Female,Washington University in St. Louis,38.6470653,-90.3026346,2017,Computer Science,0
10/13/2016 22:36:52,Yes,Male,"University of Missouri, Saint Louis",38.7101379,-90.3111075,2018,Computer Science,0
10/13/2016 23:20:10,Yes,Male,Washington University in St. Louis,38.6470653,-90.3026346,2018,Architecture,0
10/13/2016 23:25:14,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2020,Chemical Engineering,0
10/13/2016 23:46:40,No,Female,University of Florida,29.6130239,-82.371937,2018,Computer Science,0
10/13/2016 23:55:26,Yes,Female,Illinois Institute of Technology,41.8343395,-87.6237866,2017,Information Technology And Management,0
